Statename,Districtname,Subdistrictname,Blockname,Healthblockname,Healthfacilitytype,Facilityname,NIN,latitude,longitude,facility_type_standardized
Odisha,Mayurbhanj,Khunta,Gopabandhunagar,Gopabandhunagar,primary health centre,Mankadkenda,2311715334,21.63863,86.70897,phc
Odisha,Baleshwar,Bhograi,Bhograi,Bhogarai,primary health centre,Nimatpur,4845174541,21.63992,87.41227,phc
Odisha,Bargarh,Ambabhona,Ambabhona,Ambabhona,primary health centre,Lakhanpur,3242777468,21.64215,83.61509,phc
Odisha,Baleshwar,Bhograi,Bhograi,Bhogarai,primary health centre,Chandaneswar,1111471379,21.64231,87.46363,phc
Odisha,Sambalpur,Rengali,Rengali,Rengali,primary health centre,Katarbaga,4641113214,21.64356,84.1299,phc
Odisha,Baleshwar,Singla,Basta,Basta,primary health centre,Irda,3881533388,21.64499,87.1318,phc
Odisha,Sambalpur,Jamankira,Jamankira,Jamanakera,primary health centre,Kenadhipa,1111348254,21.64749,84.24001,phc
Odisha,Sambalpur,Jamankira,Jamankira,Jamanakera,primary health centre,Bhojpur,6843214682,21.65011,84.40585,phc
Odisha,Kendujhar,Patana,Saharapada,Saharpada,primary health centre,Raidiha,4637427271,21.65181,85.99483,phc
Odisha,Kendujhar,Kendujhar Sadar,Kendujhar Sadar,Keonjhar,primary health centre,Maidankel,1111373815,21.65839,85.7197,phc
Odisha,Baleshwar,Bhograi,Bhograi,Bhogarai,primary health centre,Bhograi,3554658876,21.65862,87.36015,phc
Odisha,Baleshwar,Bhograi,Bhograi,Bhogarai,primary health centre,Jalasuharia,1111471460,21.65903,87.44406,phc
Odisha,Baleshwar,Baliapal,Baliapal,Baliapal,primary health centre,Srirampur,8278126449,21.66352,87.23783,phc
Odisha,Mayurbhanj,Baisinga,Betnoti,Betanoti,primary health centre,Nadpur,3784136768,21.66444,86.85432,phc
Odisha,Mayurbhanj,Udala,Udala,Udala,primary health centre,Baradiha,5745838564,21.66969,86.48548,phc
Odisha,Baleshwar,Baliapal,Baliapal,Baliapal,primary health centre,Ghantua,7238768167,21.67057,87.25517,phc
Odisha,Mayurbhanj,Barsahi,Badasahi,Barasahi,primary health centre,DEULIA,5817348278,21.67159,86.75996,phc
Odisha,Baleshwar,Singla,Basta,Basta,primary health centre,Singla,1111467351,21.67486,87.19284,phc
Odisha,Mayurbhanj,Khunta,Khunta,Khunta,primary health centre,Godigan,4328381738,21.67557,86.57641,phc
Odisha,Kendujhar,Kendujhar Town,Kendujhar Sadar,Keonjhar,primary health centre,Raisuan,1111374144,21.67616,85.59123,phc
Odisha,Kendujhar,Turumunga,Patana,Patana,primary health centre,Kendeiposi,4473763417,21.68318,85.79348,phc
Odisha,Jharsuguda,Rengali,Lakhanpur,Lakhanapur,primary health centre,Remta,1111454276,21.68431,83.50023,phc
Odisha,Mayurbhanj,Karanjia,Karanjia,Karanjia,primary health centre,KENDUMUNDI,3832665487,21.68656,86.11097,phc
Odisha,Jharsuguda,Banaharapali,Lakhanpur,Lakhanapur,primary health centre,Adhapada,1111454573,21.68845,83.82423,phc
Odisha,Mayurbhanj,Rasagobindapur,Rasgovindpur,Rasgobindapur,primary health centre,TOTAPODA,2483364333,21.6888,87.01234,phc
Odisha,Baleshwar,Bhograi,Bhograi,Bhogarai,primary health centre,Deula,4448726135,21.69352,87.44073,phc
Odisha,Jharsuguda,Banaharapali,Lakhanpur,Lakhanapur,primary health centre,Kumarbandha,1111454540,21.69424,83.91754,phc
Odisha,Deogarh,Kundheigola,Tileibani,Tileibani,primary health centre,Laimura,3551713229,21.69428,84.66959,phc
Odisha,Baleshwar,Jaleswar,Jaleswar,Jaleswar,primary health centre,Paschimbad,8782634136,21.69469,87.27654,phc
Odisha,Kendujhar,Kendujhar Sadar,Kendujhar Sadar,Keonjhar,primary health centre,Bardapal,1111374177,21.69651,85.52531,phc
Odisha,Mayurbhanj,Khunta,Gopabandhunagar,Gopabandhunagar,primary health centre,Ranibandh,7212451616,21.69665,86.70604,phc
Odisha,Mayurbhanj,Baisinga,Betnoti,Betanoti,primary health centre,Jugal,7754675671,21.69737,86.90329,phc
Odisha,Baleshwar,Kamarda,Bhograi,Bhogarai,primary health centre,Dahamunda,8625645489,21.70061,87.31283,phc
Odisha,Bargarh,Ambabhona,Ambabhona,Ambabhona,primary health centre,Dunguri,5735778184,21.70361,83.56185,phc
Odisha,Kendujhar,Nayakote,Bansapal,Bansapal,primary health centre,Kalanda,4427268810,21.70616,85.32259,phc
Odisha,Baleshwar,Singla,Basta,Basta,primary health centre,Paunskuli,8663187634,21.71025,87.17094,phc
Odisha,Mayurbhanj,Baisinga,Betnoti,Betanoti,primary health centre,Pinchhabania,1372447746,21.71357,86.96152,phc
Odisha,Kendujhar,Turumunga,Patana,Patana,primary health centre,Khireitangiri,6526747446,21.71375,85.70968,phc
Odisha,Sambalpur,Kochinda,Kuchinda,Kuchinda,primary health centre,Tureiniktimal,1561183169,21.71668,84.40327,phc
Odisha,Sundargarh,Mahulapada,Lahunipara,Lahunipada,primary health centre,Phulijhar,3645588660,21.72028,85.11323,phc
Odisha,Kendujhar,Nayakote,Bansapal,Bansapal,primary health centre,Phuljhar,1744473362,21.72039,85.38816,phc
Odisha,Sundargarh,Banei,Bonaigarh,Boneigarh,primary health centre,Jangala,2583785585,21.72542,84.97118,phc
Odisha,Kendujhar,Patana,Saharapada,Saharpada,primary health centre,Saharpada,7848878778,21.72617,85.96227,phc
Odisha,Baleshwar,Basta,Basta,Basta,primary health centre,Amarda,4172246888,21.72938,87.10733,phc
Odisha,Baleshwar,Jaleswar,Jaleswar,Jaleswar,primary health centre,Chhamauj,8812338757,21.73332,87.27458,phc
Odisha,Sambalpur,Rengali,Rengali,Rengali,primary health centre,Babu Khinda,1111347231,21.73493,83.99474,phc
Odisha,Kendujhar,Kendujhar Sadar,Kendujhar Sadar,Keonjhar,primary health centre,Jodipada,1111374235,21.73741,85.65032,phc
Odisha,Mayurbhanj,Khunta,Khunta,Khunta,primary health centre,Badaliya,8845312449,21.7395,86.56429,phc
Odisha,Sambalpur,Kochinda,Kuchinda,Kuchinda,primary health centre,Kuturachan,1111347538,21.74096,84.29908,phc
Odisha,Mayurbhanj,Karanjia,Karanjia,Karanjia,primary health centre,Singada,4568772240,21.74196,86.02812,phc
Odisha,Baleshwar,Jaleswar,Jaleswar,Jaleswar,primary health centre,Jamalpur,3768442562,21.74805,87.23086,phc
Odisha,Sundargarh,Mahulapada,Lahunipara,Lahunipada,primary health centre,Khuntagoan,3767356862,21.75423,85.01469,phc
Odisha,Baleshwar,Basta,Basta,Basta,primary health centre,Santoshpur,3446334546,21.75492,87.15771,phc
Odisha,Baleshwar,Raibania,Jaleswar,Jaleswar,primary health centre,Olmara,8258617383,21.75734,87.24769,phc
Odisha,Kendujhar,Patana,Saharapada,Saharpada,primary health centre,Baikala,6248441344,21.75943,85.90054,phc
Odisha,Kendujhar,Turumunga,Patana,Patana,primary health centre,Raj Nagar,8543451481,21.76202,85.81068,phc
Odisha,Kendujhar,Kendujhar Sadar,Kendujhar Sadar,Keonjhar,primary health centre,Jagannathpur,1111373757,21.7626,85.53893,phc
Odisha,Jharsuguda,Rengali,Lakhanpur,Lakhanapur,primary health centre,Palsada,1111454334,21.76369,83.60526,phc
Odisha,Baleshwar,Jaleswar,Jaleswar,Jaleswar,primary health centre,Nampo,5732866867,21.76563,87.29121,phc
Odisha,Sambalpur,Kochinda,Kuchinda,Kuchinda,primary health centre,Kusumi,2648735468,21.7674,84.5271,phc
Odisha,Mayurbhanj,Rasagobindapur,Rasgovindpur,Rasgobindapur,primary health centre,MANIDA,1676843855,21.76814,87.01389,phc
Odisha,Sundargarh,Banei,Bonaigarh,Boneigarh,primary health centre,Gosara,7281884226,21.7691,84.90405,phc
Odisha,Baleshwar,Bhograi,Bhograi,Bhogarai,primary health centre,Kakhara,7524382442,21.77308,87.36584,phc
Odisha,Baleshwar,Jaleswar,Notmapped,Jaleswar,primary health centre,Jaleswar,4156468748,21.77495,87.18923,phc
Odisha,Jharsuguda,Badmal,Jharsuguda,Jharasuguda,primary health centre,Sripura,1111436364,21.77639,84.03991,phc
Odisha,Mayurbhanj,Barsahi,Badasahi,Barasahi,primary health centre,SAKUA,6118621256,21.78097,86.74287,phc
Odisha,Jharsuguda,Rengali,Lakhanpur,Lakhanapur,primary health centre,Kanaktora,1111454458,21.78156,83.48802,phc
Odisha,Sundargarh,Gurundia,Gurundia,Gurundia,primary health centre,Jarda,5731262514,21.78258,84.58408,phc
Odisha,Mayurbhanj,Rasagobindapur,Rasgovindpur,Rasgobindapur,primary health centre,AMARDA,3362435889,21.79085,87.13573,phc
Odisha,Kendujhar,Turumunga,Patana,Patana,primary health centre,Turmunga,8314185789,21.79168,85.80699,phc
Odisha,Sambalpur,Kochinda,Kuchinda,Kuchinda,primary health centre,Gochhara,1111347561,21.79868,84.40981,phc
Odisha,Mayurbhanj,Betanati,Morada,Morada,primary health centre,Dantiamuhan,3212213270,21.80264,86.85334,phc
Odisha,Baleshwar,Jaleswar,Jaleswar,Jaleswar,primary health centre,Sikharpur,4753467812,21.80348,87.20145,phc
Odisha,Mayurbhanj,Karanjia,Karanjia,Karanjia,primary health centre,CHITROPOSI,8565844233,21.81195,85.85023,phc
Odisha,Jharsuguda,Kolabira,Kolabira,Kolabira,primary health centre,Pokharasal,1111442420,21.81399,84.25853,phc
Odisha,Kendujhar,Bamebari,Jhumpura,Jhumpura,primary health centre,Malda,2154688770,21.82336,85.46049,phc
Odisha,Mayurbhanj,Rasagobindapur,Rasgovindpur,Rasgobindapur,primary health centre,NALAGOJA,4135171611,21.82518,87.08047,phc
Odisha,Jharsuguda,Belpahar,Lakhanpur,Lakhanapur,uphc,UPHC Belpahar,1111454425,21.82667,83.85967,phc
Odisha,Mayurbhanj,Barsahi,Badasahi,Barasahi,primary health centre,SANKERKO,8446856315,21.82858,86.68532,phc
Odisha,Mayurbhanj,Barsahi,Badasahi,Barasahi,primary health centre,KAMALASOLE,2268386766,21.8293,86.64693,phc
Odisha,Baleshwar,Jaleswar,Jaleswar,Jaleswar,primary health centre,Lakhannath,8674537629,21.84147,87.22503,phc
Odisha,Mayurbhanj,Muruda,Morada,Morada,primary health centre,Chitrada,4562777435,21.84472,86.94968,phc
Odisha,Jharsuguda,Kolabira,Kolabira,Kolabira,primary health centre,Bhadimal,1111442453,21.84474,84.14123,phc
Odisha,Sambalpur,Govindpur,Bamra,Bamara,primary health centre,Mahulpali,1111347140,21.86084,84.41338,phc
Odisha,Mayurbhanj,Jashipur,Joshipur,Jasipur,primary health centre,Gudugudia,2874587526,21.86294,86.2474,phc
Odisha,Kendujhar,Bamebari,Joda,Joda,primary health centre,Kalimati,1111374532,21.8662,85.40941,phc
Odisha,Sambalpur,Govindpur,Bamra,Bamara,primary health centre,Babuniktimal,1111346571,21.86672,84.46085,phc
